"","Year","GEOID","FID_1","PROJ_AD","PROJ_CT","PROJ_ST","PROJ_ZI","HOUSING","Units","FID_2","STATEFP10","UNSDLEA10","NAME10","DistrictID","District","Grade","Total_Meeting_Standard","Share_Meeting_Standard","Level","Test"
"3522","2011","5307710","1133","2200 NW 58th St","Seattle","WA","98107","PUB",32,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3523","2011","5307710","975","320 W Roy St","Seattle","WA","98119","PUB",56,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3524","2011","5307710","1099","501 NE Ravenna Blvd","Seattle","WA","98115","PUB",35,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3525","2011","5307710","1120","4502 SW Wildwood Pl","Seattle","WA","98136","PUB",24,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3526","2011","5307710","940","12702 15th Ave NE","Seattle","WA","98125","PUB",72,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3527","2011","5307710","669","600 5th Ave W","Seattle","WA","98119","PUB",26,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3528","2011","5307710","1063","530 10th Ave E","Seattle","WA","98102","PUB",28,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3529","2011","5307710","1174","323 25th Ave S","Seattle","WA","98144","PUB",44,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3530","2011","5307710","1082","1530 NW 57th St","Seattle","WA","98107","PUB",32,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3531","2011","5307710","347","13716 LAKE CITY WAY NE","SEATTLE","WA","98125","LIHTC",31,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3532","2011","5307710","345","8124 RAINIER AVE S","SEATTLE","WA","98118","LIHTC",71,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3533","2011","5307710","704","620 N 130th St","Seattle","WA","98133","PUB",71,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3534","2011","5307710","1034","3801 34th Ave W","Seattle","WA","98199","PUB",40,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3535","2011","5307710","118","140 23RD AVE S","SEATTLE","WA","98144","LIHTC",51,"219","53","07710","Seattle School District",17001,"Seattle Public Schools",7,2039,65.5,2.75,"HSPE"
"3536","2011","5307740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29101,"Sedro-Woolley School District",7,162,57.79,2.6,"HSPE"
"3537","2011","5307770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39119,"Selah School District",7,151,59.2,2.61,"HSPE"
"3538","2011","5307800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26070,"Selkirk School District",7,14,53.79,2.42,"HSPE"
"3539","2011","5307830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5323,"Sequim School District",7,123,52.7,2.45,"HSPE"
"3540","2011","5307900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23309,"Shelton School District",7,138,49.1,2.36,"HSPE"
"3541","2011","5307920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17412,"Shoreline School District",7,494,72.4,2.99,"HSPE"
"3542","2011","5307950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30002,"Skamania School District",7,0,NA,NA,"HSPE"
"3543","2011","5307980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17404,"Skykomish School District",7,0,NA,NA,"HSPE"
"3544","2011","5308020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31201,"Snohomish School District",7,509,66.79,2.75,"HSPE"
"3545","2011","5308040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17410,"Snoqualmie Valley School District",7,340,73.09,2.96,"HSPE"
"3546","2011","5308070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13156,"Soap Lake School District",7,12,40,2.19,"HSPE"
"3547","2011","5308100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25118,"South Bend School District",7,19,47.5,2.38,"HSPE"
"3548","2011","5308130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17406,"Tukwila School District",7,63,31.3,1.95,"HSPE"
"3549","2011","5308160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18402,"South Kitsap School District",7,419,55.39,2.47,"HSPE"
"3550","2011","5308190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15206,"South Whidbey School District",7,87,57.89,2.54,"HSPE"
"3551","2011","5308220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042,"Southside School District",7,13,48.1,2.52,"HSPE"
"3552","2011","5308250","176","3210 E 44TH AVE","SPOKANE","WA","99223","LIHTC",230,"236","53","08250","Spokane Public Schools",32081,"Spokane School District",7,1090,52.89,2.45,"HSPE"
"3553","2011","5308340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31401,"Stanwood-Camano School District",7,211,55.79,2.51,"HSPE"
"3554","2011","5308430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069,"Stehekin School District",7,0,NA,NA,"HSPE"
"3555","2011","5308460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27001,"Steilacoom Hist. School District",7,171,68.59,2.83,"HSPE"
"3556","2011","5308490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38304,"Steptoe School District",7,0,NA,NA,"HSPE"
"3557","2011","5308520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30303,"Stevenson-Carson School District",7,32,47,2.32,"HSPE"
"3558","2011","5308550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31311,"Sultan School District",7,66,41.7,2.17,"HSPE"
"3559","2011","5308610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27320,"Sumner School District",7,334,54.39,2.45,"HSPE"
"3560","2011","5308670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39201,"Sunnyside School District",7,233,51.29,2.37,"HSPE"
"3561","2011","5308700","189","1728 E 44TH ST","TACOMA","WA","98404","LIHTC",91,"250","53","08700","Tacoma Public Schools",27010,"Tacoma School District",7,777,38.2,2.07,"HSPE"
"3562","2011","5308700","346","1709 S G ST","TACOMA","WA","98405","LIHTC",75,"250","53","08700","Tacoma Public Schools",27010,"Tacoma School District",7,777,38.2,2.07,"HSPE"
"3563","2011","5308730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14077,"Taholah School District",7,2,11.09,1.55,"HSPE"
"3564","2011","5308760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17409,"Tahoma School District",7,428,76.5,3.04,"HSPE"
"3565","2011","5308790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38265,"Tekoa School District",7,7,53.79,2.45,"HSPE"
"3566","2011","5308820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34402,"Tenino School District",7,33,32.29,1.95,"HSPE"
"3567","2011","5308850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19400,"Thorp School District",7,10,71.4,2.78,"HSPE"
"3568","2011","5308910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21237,"Toledo School District",7,28,41.7,2.13,"HSPE"
"3569","2011","5308940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24404,"Tonasket School District",7,37,57.79,2.6,"HSPE"
"3570","2011","5308970","412","101 WANITY PARK DR","TOPPENISH","WA","98948","LIHTC",29,"258","53","08970","Toppenish School District",39202,"Toppenish School District",7,90,35.2,2.01,"HSPE"
"3571","2011","5309000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36300,"Touchet School District",7,13,44.79,2.27,"HSPE"
"3572","2011","5309030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8130,"Toutle Lake School District",7,31,53.39,2.51,"HSPE"
"3573","2011","5309060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20400,"Trout Lake School District",7,7,53.79,2.45,"HSPE"
"3574","2011","5309100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34033,"Tumwater School District",7,281,59.5,2.61,"HSPE"
"3575","2011","5309150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39002,"Union Gap School District",7,28,46.6,2.2,"HSPE"
"3576","2011","5309180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27083,"University Place School District",7,348,76.29,3.13,"HSPE"
"3577","2011","5309240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33070,"Valley School District",7,10,50,2.25,"HSPE"
"3578","2011","5309270","117","2155 W FIRESTONE LN","VANCOUVER","WA","98660","LIHTC",48,"267","53","09270","Vancouver Public Schools",6037,"Vancouver School District",7,811,51.1,2.42,"HSPE"
"3579","2011","5309300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17402,"Vashon Island School District",7,127,83.5,3.19,"HSPE"
"3580","2011","5309330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200,"Wahkiakum School District",7,19,59.29,2.59,"HSPE"
"3581","2011","5309360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13073,"Wahluke School District",7,44,28.69,1.91,"HSPE"
"3582","2011","5309390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36401,"Waitsburg School District",7,9,32.1,1.93,"HSPE"
"3583","2011","5309450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36140,"Walla Walla Public Schools",7,197,48.6,2.3,"HSPE"
"3584","2011","5309480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39207,"Wapato School District",7,81,30.3,1.88,"HSPE"
"3585","2011","5309510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13146,"Warden School District",7,27,30.3,1.93,"HSPE"
"3586","2011","5309540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6112,"Washougal School District",7,114,48.29,2.39,"HSPE"
"3587","2011","5309570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109,"Washtucna School District",7,0,NA,NA,"HSPE"
"3588","2011","5309600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9209,"Waterville School District",7,14,50,2.35,"HSPE"
"3589","2011","5309630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33049,"Wellpinit School District",7,7,20,1.66,"HSPE"
"3590","2011","5309660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4246,"Wenatchee School District",7,313,52.5,2.45,"HSPE"
"3591","2011","5309690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32363,"West Valley School District (Spokane)",7,140,53.39,2.5,"HSPE"
"3592","2011","5309720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39208,"West Valley School District (Yakima)",7,244,62,2.7,"HSPE"
"3593","2011","5309750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21303,"White Pass School District",7,16,50,2.4,"HSPE"
"3594","2011","5309780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27416,"White River School District",7,129,46.5,2.32,"HSPE"
"3595","2011","5309810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20405,"White Salmon Valley School District",7,44,53,2.4,"HSPE"
"3596","2011","5309840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22200,"Wilbur School District",7,8,47,2.58,"HSPE"
"3597","2011","5309870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25160,"Willapa Valley School District",7,13,48.1,2.37,"HSPE"
"3598","2011","5309900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13167,"Wilson Creek School District",7,6,50,2.58,"HSPE"
"3599","2011","5309930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21232,"Winlock School District",7,23,33.79,2.06,"HSPE"
"3600","2011","5309990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14117,"Wishkah Valley School District",7,0,NA,NA,"HSPE"
"3601","2011","5310020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20094,"Wishram School District",7,0,NA,NA,"HSPE"
"3602","2011","5310050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8404,"Woodland School District",7,114,71.59,2.88,"HSPE"
"3603","2011","5310110","410","1121 E VIOLA AVE","YAKIMA","WA","98901","LIHTC",52,"292","53","10110","Yakima School District",39007,"Yakima School District",7,363,36.29,2.02,"HSPE"
"3604","2011","5310140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34002,"Yelm School District",7,256,57.2,2.53,"HSPE"
"3605","2011","5310170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39205,"Zillah School District",7,40,36,2.1,"HSPE"
"3606","2012","5300001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17216,"Enumclaw School District",7,191,64.29,2.67,"HSPE"
"3607","2012","5300002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10070,"Inchelium School District",7,2,11.69,1.29,"HSPE"
"3608","2012","5300003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8458,"Kelso School District",7,202,57.79,2.55,"HSPE"
"3609","2012","5300030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14005,"Aberdeen School District",7,107,43.6,2.22,"HSPE"
"3610","2012","5300060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21226,"Adna School District",7,28,49.1,2.34,"HSPE"
"3611","2012","5300090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22017,"#N/A",7,6,35.2,2.23,"HSPE"
"3612","2012","5300150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29103,"Anacortes School District",7,142,69.2,2.95,"HSPE"
"3613","2012","5300240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31016,"Arlington School District",7,266,67.79,2.88,"HSPE"
"3614","2012","5300280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420,"Asotin-Anatone School District",7,33,70.2,2.78,"HSPE"
"3615","2012","5300300","362","1103 NINTH ST SE","AUBURN","WA","98002","LIHTC",58,"6","53","00300","Auburn School District",17408,"Auburn School District",7,519,51.5,2.43,"HSPE"
"3616","2012","5300330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18303,"Bainbridge Island School District",7,237,84,3.19,"HSPE"
"3617","2012","5300380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6119,"Battle Ground School District",7,638,61.2,2.63,"HSPE"
"3618","2012","5300390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17405,"Bellevue School District",7,1063,80.29,3.22,"HSPE"
"3619","2012","5300420","367","2400 MCKENZIE AVE","BELLINGHAM","WA","98225","LIHTC",101,"10","53","00420","Bellingham School District",37501,"Bellingham School District",7,599,72.4,3.01,"HSPE"
"3620","2012","5300480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27403,"Bethel School District",7,762,56.2,2.53,"HSPE"
"3621","2012","5300510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20203,"Bickleton School District",7,10,76.9,2.84,"HSPE"
"3622","2012","5300570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37503,"Blaine School District",7,113,63.1,2.8,"HSPE"
"3623","2012","5300630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21234,"Boistfort School District",7,0,NA,NA,"HSPE"
"3624","2012","5300660","606","4951 Driftwood St","Bremerton","WA","98312","PUB",5,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3625","2012","5300660","581","4958 Driftwood St","Bremerton","WA","98312","PUB",4,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3626","2012","5300660","829","4758 Bay Vista Blvd","Bremerton","WA","98312","PUB",5,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3627","2012","5300660","557","4815 Driftwood St","Bremerton","WA","98312","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3628","2012","5300660","656","4804 Driftwood St","Bremerton","WA","98312","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3629","2012","5300660","830","4822 Bay Vista Blvd","Bremerton","WA","98312","PUB",4,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3630","2012","5300660","838","2353 Winfield Ave","Bremerton","WA","98310","PUB",8,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3631","2012","5300660","946","2351 Winfield Ave","Bremerton","WA","98310","PUB",12,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3632","2012","5300660","791","4778 Bay Vista Blvd","Bremerton","WA","98312","PUB",5,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3633","2012","5300660","1112","4858 Driftwood St","Bremerton","WA","98312","PUB",3,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3634","2012","5300660","1046","4848 Bay Vista Blvd","Bremerton","WA","98312","PUB",5,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3635","2012","5300660","980","4832 Driftwood St","Bremerton","WA","98312","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3636","2012","5300660","722","4938 Driftwood St","Bremerton","WA","98312","PUB",3,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3637","2012","5300660","679","4896 Driftwood St","Bremerton","WA","98312","PUB",3,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3638","2012","5300660","756","2323 Winfield Ave","Bremerton","WA","98310","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3639","2012","5300660","1104","4816 Driftwood St","Bremerton","WA","98312","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3640","2012","5300660","661","4886 Bay Vista Blvd","Bremerton","WA","98312","PUB",3,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3641","2012","5300660","688","4803 Driftwood St","Bremerton","WA","98312","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3642","2012","5300660","881","4835 Driftwood St","Bremerton","WA","98312","PUB",2,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3643","2012","5300660","954","4914 Driftwood St","Bremerton","WA","98312","PUB",3,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3644","2012","5300660","919","4933 Driftwood St","Bremerton","WA","98312","PUB",4,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3645","2012","5300660","146","5670 KITSAP WAY","BREMERTON","WA","98312","LIHTC",69,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3646","2012","5300660","886","4798 Bay Vista Blvd","Bremerton","WA","98312","PUB",7,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3647","2012","5300660","622","4876 Driftwood St","Bremerton","WA","98312","PUB",3,"16","53","00660","Bremerton School District",18100,"Bremerton School District",7,184,55.2,2.51,"HSPE"
"3648","2012","5300690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24111,"Brewster School District",7,16,27.1,1.79,"HSPE"
"3649","2012","5300720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9075,"Bridgeport School District",7,34,54.79,2.45,"HSPE"
"3650","2012","5300750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16046,"Brinnon School District",7,0,NA,NA,"HSPE"
"3651","2012","5300780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29100,"Burlington-Edison School District",7,169,56.7,2.6,"HSPE"
"3652","2012","5300810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6117,"Camas School District",7,414,77.79,3.14,"HSPE"
"3653","2012","5300840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5401,"Cape Flattery School District",7,18,42.79,2.12,"HSPE"
"3654","2012","5300870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27019,"Carbonado School District",7,0,NA,NA,"HSPE"
"3655","2012","5300950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4228,"Cascade School District",7,69,77.5,3.1,"HSPE"
"3656","2012","5300960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4222,"Cashmere School District",7,79,66.9,2.87,"HSPE"
"3657","2012","5300990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8401,"Castle Rock School District",7,47,47,2.31,"HSPE"
"3658","2012","5301050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20215,"Centerville School District",7,0,NA,NA,"HSPE"
"3659","2012","5301080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18401,"Central Kitsap School District",7,565,64.9,2.76,"HSPE"
"3660","2012","5301110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32356,"Central Valley School District",7,684,72.7,2.98,"HSPE"
"3661","2012","5301140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21401,"Centralia School District",7,117,40.6,2.15,"HSPE"
"3662","2012","5301170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21302,"Chehalis School District",7,104,48.5,2.35,"HSPE"
"3663","2012","5301200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129,"Lake Chelan School District",7,58,57.39,2.55,"HSPE"
"3664","2012","5301230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32360,"Cheney School District",7,173,57.39,2.5,"HSPE"
"3665","2012","5301260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33036,"Chewelah School District",7,38,69,2.78,"HSPE"
"3666","2012","5301290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16049,"Chimacum School District",7,51,56,2.56,"HSPE"
"3667","2012","5301320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250,"Clarkston School District",7,147,68.29,2.72,"HSPE"
"3668","2012","5301350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19404,"Cle Elum-Roslyn School District",7,31,42.39,2.3,"HSPE"
"3669","2012","5301410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27400,"Clover Park School District",7,418,50.6,2.41,"HSPE"
"3670","2012","5301440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38300,"Colfax School District",7,29,61.7,2.42,"HSPE"
"3671","2012","5301470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36250,"College Place School District",7,41,50,2.31,"HSPE"
"3672","2012","5301500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38306,"Colton School District",7,7,50,2.71,"HSPE"
"3673","2012","5301560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33206,"Columbia (Stevens) School District",7,6,42.79,2.14,"HSPE"
"3674","2012","5301590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36400,"Columbia (Walla Walla) School District",7,38,48.7,2.37,"HSPE"
"3675","2012","5301630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33115,"Colville School District",7,77,48.7,2.41,"HSPE"
"3676","2012","5301660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29011,"Concrete School District",7,23,47.89,2.29,"HSPE"
"3677","2012","5301680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29317,"Conway School District",7,35,72.9,2.89,"HSPE"
"3678","2012","5301800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15204,"Coupeville School District",7,51,63.7,2.72,"HSPE"
"3679","2012","5301830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5313,"Crescent School District",7,9,27.19,1.81,"HSPE"
"3680","2012","5301860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22073,"Creston School District",7,3,21.39,1.92,"HSPE"
"3681","2012","5301890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10050,"Curlew School District",7,2,11.09,1.72,"HSPE"
"3682","2012","5301920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26059,"Cusick School District",7,10,47.6,2.33,"HSPE"
"3683","2012","5301980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31330,"Darrington School District",7,14,40,2.17,"HSPE"
"3684","2012","5302010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22207,"Davenport School District",7,23,47.89,2.27,"HSPE"
"3685","2012","5302040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7002,"Dayton School District",7,23,52.2,2.47,"HSPE"
"3686","2012","5302070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32414,"Deer Park School District",7,89,60.89,2.66,"HSPE"
"3687","2012","5302130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27343,"Dieringer School District",7,118,79.09,3.2,"HSPE"
"3688","2012","5302280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32361,"East Valley School District (Spokane)",7,194,58.39,2.47,"HSPE"
